Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783283449,10,,Aggregated,7.300000,0.000000,20,24,27,29,35,45,210,800,1500,1500,1500,644,0,20,38.64175473136948,10.295125000084226,1535.1915840001311,9.562111801242237
1783283450,10,,Aggregated,7.100000,0.000000,20,24,27,29,35,45,150,800,1500,1500,1500,652,0,20,38.36496345245576,10.295125000084226,1535.1915840001311,9.469325153374234
1783283451,10,,Aggregated,6.500000,0.000000,19,24,27,28,34,44,150,800,1500,1500,1500,661,0,19,38.012311656583734,10.295125000084226,1535.1915840001311,9.367624810892586
1783283452,10,,Aggregated,6.300000,0.000000,19,24,27,28,34,44,150,800,1500,1500,1500,663,0,19,37.95585973756102,10.295125000084226,1535.1915840001311,9.345399698340875
1783283453,10,,Aggregated,6.300000,0.000000,19,24,27,29,35,44,150,800,1500,1500,1500,670,0,19,37.820080734333594,10.295125000084226,1535.1915840001311,9.26865671641791
1783283454,10,,Aggregated,6.600000,0.000000,19,24,27,29,35,44,150,800,1500,1500,1500,678,0,19,37.614617824487716,10.295125000084226,1535.1915840001311,9.182890855457227
1783283455,10,,Aggregated,6.600000,0.000000,19,24,27,28,34,42,150,800,1500,1500,1500,686,0,19,37.38780601603701,10.295125000084226,1535.1915840001311,9.099125364431487
1783283456,10,,Aggregated,6.500000,0.000000,19,24,27,29,34,44,150,800,1500,1500,1500,692,0,19,37.29880757514681,10.295125000084226,1535.1915840001311,9.03757225433526
1783283457,10,,Aggregated,6.400000,0.000000,19,24,27,29,35,44,150,800,1500,1500,1500,697,0,19,37.22943843902722,10.295125000084226,1535.1915840001311,8.987087517934002
1783283458,10,,Aggregated,6.500000,0.000000,19,24,27,29,34,44,110,730,1500,1500,1500,704,0,19,37.049990602275265,10.295125000084226,1535.1915840001311,8.917613636363637
1783283459,10,,Aggregated,6.500000,0.000000,19,24,27,28,34,44,110,730,1500,1500,1500,708,0,19,36.927363772602256,10.295125000084226,1535.1915840001311,8.878531073446327
1783283460,10,,Aggregated,6.200000,0.000000,19,24,27,29,34,44,110,730,1500,1500,1500,715,0,19,36.883008114689204,10.295125000084226,1535.1915840001311,8.811188811188812
1783283461,10,,Aggregated,6.500000,0.000000,19,24,27,29,34,44,110,730,1500,1500,1500,719,0,19,36.78988747288183,10.295125000084226,1535.1915840001311,8.773296244784422
1783283462,10,,Aggregated,6.600000,0.000000,20,24,27,29,34,44,110,730,1500,1500,1500,728,0,19,36.636969168959475,10.295125000084226,1535.1915840001311,8.68956043956044
1783283463,10,,Aggregated,6.500000,0.000000,19,24,27,29,34,44,110,730,1500,1500,1500,737,0,19,36.423255842606245,10.295125000084226,1535.1915840001311,8.607869742198101
1783283464,10,,Aggregated,6.200000,0.000000,20,24,27,29,34,42,110,730,1500,1500,1500,742,0,19,36.32706667520329,10.295125000084226,1535.1915840001311,8.563342318059298
1783283465,10,,Aggregated,6.500000,0.000000,20,24,27,29,34,42,110,730,1500,1500,1500,747,0,20,36.2185019732261,10.295125000084226,1535.1915840001311,8.519410977242302
1783283466,10,,Aggregated,6.500000,0.000000,19,24,27,29,34,42,110,730,1500,1500,1500,755,0,19,36.02395399470066,10.295125000084226,1535.1915840001311,8.450331125827814
1783283467,10,,Aggregated,6.300000,0.000000,19,24,27,28,34,41,110,730,1500,1500,1500,763,0,19,35.823866393184765,10.295125000084226,1535.1915840001311,8.382699868938401
1783283468,10,,Aggregated,6.300000,0.000000,19,24,27,29,34,42,110,730,1500,1500,1500,767,0,19,36.04433943807055,10.295125000084226,1535.1915840001311,8.34941329856584
