Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783283533,50,,Aggregated,32.600000,0.000000,14,18,24,140,1200,2100,2600,3100,3800,3800,3800,742,0,14,291.4571188598377,9.220291000019643,3782.9010859995833,34.8167115902965
1783283534,50,,Aggregated,33.300000,0.000000,14,18,23,70,1200,2100,2600,3100,3800,3800,3800,777,0,14,279.18642753796576,9.220291000019643,3782.9010859995833,33.33848133848134
1783283535,50,,Aggregated,33.000000,0.000000,14,17,22,55,1100,2000,2500,3000,3800,3800,3800,809,0,14,268.92920425092456,9.220291000019643,3782.9010859995833,32.098887515451175
1783283536,50,,Aggregated,32.200000,0.000000,14,18,22,48,1100,2000,2500,3000,3800,3800,3800,840,0,14,259.6116435845257,9.220291000019643,3782.9010859995833,30.988095238095237
1783283537,50,,Aggregated,33.400000,0.000000,14,17,21,35,990,1900,2400,3000,3800,3800,3800,880,0,14,248.4732720943195,9.220291000019643,3782.9010859995833,29.670454545454547
1783283538,50,,Aggregated,32.800000,0.000000,14,17,20,30,970,1800,2400,2900,3800,3800,3800,906,0,14,241.74677141170014,9.220291000019643,3782.9010859995833,28.87637969094923
1783283539,50,,Aggregated,32.600000,0.000000,14,17,20,28,960,1800,2400,2900,3800,3800,3800,940,0,14,233.50557475851383,9.220291000019643,3782.9010859995833,27.904255319148938
1783283540,50,,Aggregated,32.700000,0.000000,14,17,20,26,910,1700,2400,2900,3800,3800,3800,973,0,14,226.13864347893502,9.220291000019643,3782.9010859995833,27.025693730729703
1783283541,50,,Aggregated,32.500000,0.000000,14,17,20,25,890,1700,2400,2800,3700,3800,3800,1004,0,14,219.60858476693656,9.220291000019643,3782.9010859995833,26.252988047808763
1783283542,50,,Aggregated,32.300000,0.000000,14,17,20,25,890,1700,2400,2800,3700,3800,3800,1028,0,14,215.05597809630598,9.220291000019643,3782.9010859995833,25.686770428015564
1783283543,50,,Aggregated,32.500000,0.000000,14,18,22,32,850,1600,2300,2800,3700,3800,3800,1070,0,14,209.16430049065312,9.220291000019643,3782.9010859995833,24.757009345794394
1783283544,50,,Aggregated,32.100000,0.000000,14,18,23,43,780,1500,2300,2600,3700,3800,3800,1104,0,14,205.30603832970908,9.220291000019643,3782.9010859995833,24.056159420289855
1783283545,50,,Aggregated,32.200000,0.000000,15,18,23,36,760,1500,2300,2600,3700,3800,3800,1142,0,15,199.1134734579639,9.220291000019643,3782.9010859995833,23.322241681260945
1783283546,50,,Aggregated,32.300000,0.000000,15,18,24,38,680,1500,2300,2600,3700,3800,3800,1175,0,15,194.28432310637862,9.220291000019643,3782.9010859995833,22.72340425531915
1783283547,50,,Aggregated,32.100000,0.000000,15,19,25,38,600,1400,2300,2600,3700,3800,3800,1200,0,15,190.924003181664,9.220291000019643,3782.9010859995833,22.291666666666668
1783283548,50,,Aggregated,32.400000,0.000000,15,19,26,40,510,1400,2300,2600,3700,3800,3800,1238,0,15,186.02354401534288,9.220291000019643,3782.9010859995833,21.668820678513733
1783283549,50,,Aggregated,32.800000,0.000000,15,20,26,42,480,1400,2300,2600,3700,3800,3800,1270,0,15,182.08253539211978,9.220291000019643,3782.9010859995833,21.173228346456693
1783283550,50,,Aggregated,31.800000,0.000000,15,20,26,39,430,1400,2300,2600,3700,3800,3800,1300,0,15,178.45633473537828,9.220291000019643,3782.9010859995833,20.73076923076923
1783283551,50,,Aggregated,32.100000,0.000000,15,19,26,37,340,1400,2300,2600,3700,3800,3800,1333,0,15,174.4547654328534,9.220291000019643,3782.9010859995833,20.267066766691674
1783283552,50,,Aggregated,32.700000,0.000000,15,19,26,36,300,1300,2200,2600,3700,3800,3800,1364,0,15,171.08046806891144,9.220291000019643,3782.9010859995833,19.85190615835777
1783283554,50,,Aggregated,32.200000,0.000000,15,19,25,35,300,1300,2200,2600,3700,3800,3800,1399,0,15,167.50831756897503,9.220291000019643,3782.9010859995833,19.40528949249464
1783283555,50,,Aggregated,32.300000,0.000000,15,19,24,34,240,1200,2200,2600,3700,3800,3800,1439,0,15,163.50464855941294,9.220291000019643,3782.9010859995833,18.921473245309244
1783283556,50,,Aggregated,32.800000,0.000000,15,19,24,33,220,1200,2200,2600,3700,3800,3800,1470,0,15,160.3702986278876,9.220291000019643,3782.9010859995833,18.564625850340136
1783283557,50,,Aggregated,32.800000,0.000000,15,19,23,31,190,1200,2200,2600,3700,3800,3800,1501,0,15,157.3419068834112,9.220291000019643,3782.9010859995833,18.222518321119253
1783283558,50,,Aggregated,32.600000,0.000000,15,19,23,31,160,1200,2200,2600,3700,3800,3800,1541,0,15,153.6944502634625,9.220291000019643,3782.9010859995833,17.801427644386763
1783283559,50,,Aggregated,32.600000,0.000000,15,19,23,30,150,1200,2200,2600,3700,3800,3800,1570,0,15,151.13668122738736,9.220291000019643,3782.9010859995833,17.50955414012739
1783283560,50,,Aggregated,32.500000,0.000000,15,19,23,30,150,1100,2200,2500,3700,3800,3800,1602,0,15,148.642241043069,9.220291000019643,3782.9010859995833,17.199750312109863
1783283561,50,,Aggregated,33.200000,0.000000,15,19,23,30,120,1100,2200,2500,3700,3800,3800,1638,0,15,145.85180905311367,9.220291000019643,3782.9010859995833,16.865689865689866
1783283562,50,,Aggregated,33.200000,0.000000,15,18,23,30,120,1100,2200,2500,3700,3800,3800,1670,0,15,143.3127793544921,9.220291000019643,3782.9010859995833,16.580838323353294
1783283563,50,,Aggregated,33.700000,0.000000,15,18,23,29,110,1000,2200,2500,3700,3800,3800,1699,0,15,141.11750280753358,9.220291000019643,3782.9010859995833,16.33195997645674
1783283564,50,,Aggregated,33.700000,0.000000,15,18,22,28,96,1000,2200,2400,3700,3800,3800,1732,0,15,138.69609811489417,9.220291000019643,3782.9010859995833,16.05889145496536
1783283565,50,,Aggregated,33.600000,0.000000,15,18,22,27,92,990,2200,2400,3700,3800,3800,1769,0,15,136.0951111859795,9.220291000019643,3782.9010859995833,15.764838892029395
1783283566,50,,Aggregated,33.400000,0.000000,15,18,22,27,86,980,2200,2400,3700,3800,3800,1799,0,15,134.08063816675858,9.220291000019643,3782.9010859995833,15.535297387437465
1783283567,50,,Aggregated,33.300000,0.000000,15,18,22,27,90,970,2100,2400,3700,3800,3800,1832,0,15,132.61750192248738,9.220291000019643,3782.9010859995833,15.291484716157205
1783283568,50,,Aggregated,33.000000,0.000000,15,18,22,27,84,960,2100,2400,3700,3800,3800,1867,0,15,130.5150529930363,9.220291000019643,3782.9010859995833,15.042313872522763
1783283569,50,,Aggregated,33.000000,0.000000,15,18,22,27,78,930,2100,2400,3700,3800,3800,1903,0,15,128.34913451655234,9.220291000019643,3782.9010859995833,14.7955859169732
1783283570,50,,Aggregated,32.700000,0.000000,15,18,22,27,74,910,2100,2400,3700,3800,3800,1932,0,15,126.67340087215207,9.220291000019643,3782.9010859995833,14.60351966873706
1783283571,50,,Aggregated,32.700000,0.000000,15,18,22,26,73,910,2100,2400,3700,3800,3800,1969,0,15,124.6051417105145,9.220291000019643,3782.9010859995833,14.366683595733875
